"","X1","FECHA","NOMBRE_DIA","FESTIVO"
"2356",2356,"6/14/2020","SÁBADO","0"
"2357",2357,"6/15/2020","DOMINGO","2"
"2358",2358,"6/16/2020","LUNES","0"
"2359",2359,"6/17/2020","MARTES","0"
"2360",2360,"6/18/2020","MIÉRCOLES","0"
"2361",2361,"6/19/2020","JUEVES","0"
"2362",2362,"6/20/2020","VIERNES","0"
"2363",2363,"6/21/2020","SÁBADO","DPD"
"2364",2364,"6/22/2020","DOMINGO","2"
"2365",2365,"6/23/2020","LUNES","0"
"2366",2366,"6/24/2020","MARTES","0"
"2367",2367,"6/25/2020","MIÉRCOLES","0"
"2368",2368,"6/26/2020","JUEVES","0"
"2369",2369,"6/27/2020","VIERNES","0"
"2370",2370,"6/28/2020","SÁBADO","MOG"
"2371",2371,"6/29/2020","DOMINGO","2"
"2372",2372,"6/30/2020","LUNES","0"
"2373",2373,"7/1/2020","MARTES","0"
"2374",2374,"7/2/2020","MIÉRCOLES","0"
"2375",2375,"7/3/2020","JUEVES","0"
"2376",2376,"7/4/2020","VIERNES","0"
"2377",2377,"7/5/2020","SÁBADO","0"
"2378",2378,"7/6/2020","DOMINGO","0"
"2379",2379,"7/7/2020","LUNES","0"
"2380",2380,"7/8/2020","MARTES","0"
"2381",2381,"7/9/2020","MIÉRCOLES","0"
"2382",2382,"7/10/2020","JUEVES","0"
"2383",2383,"7/11/2020","VIERNES","0"
"2384",2384,"7/12/2020","SÁBADO","0"
"2385",2385,"7/13/2020","DOMINGO","0"
"2386",2386,"7/14/2020","LUNES","0"
"2387",2387,"7/15/2020","MARTES","0"
"2388",2388,"7/16/2020","MIÉRCOLES","0"
"2389",2389,"7/17/2020","JUEVES","0"
"2390",2390,"7/18/2020","VIERNES","0"
"2391",2391,"7/19/2020","SÁBADO","0"
"2392",2392,"7/20/2020","DOMINGO","2"
"2393",2393,"7/21/2020","LUNES","0"
"2394",2394,"7/22/2020","MARTES","0"
"2395",2395,"7/23/2020","MIÉRCOLES","0"
"2396",2396,"7/24/2020","JUEVES","0"
"2397",2397,"7/25/2020","VIERNES","0"
"2398",2398,"7/26/2020","SÁBADO","0"
"2399",2399,"7/27/2020","DOMINGO","0"
"2400",2400,"7/28/2020","LUNES","0"
"2401",2401,"7/29/2020","MARTES","0"
"2402",2402,"7/30/2020","MIÉRCOLES","0"
"2403",2403,"7/31/2020","JUEVES","0"
"2404",2404,"8/1/2020","VIERNES","0"
"2405",2405,"8/2/2020","SÁBADO","0"
"2406",2406,"8/3/2020","DOMINGO","0"
"2407",2407,"8/4/2020","LUNES","0"
"2408",2408,"8/5/2020","MARTES","0"
"2409",2409,"8/6/2020","MIÉRCOLES","0"
"2410",2410,"8/7/2020","JUEVES","2"
"2411",2411,"8/8/2020","VIERNES","0"
"2412",2412,"8/9/2020","SÁBADO","0"
"2413",2413,"8/10/2020","DOMINGO","0"
"2414",2414,"8/11/2020","LUNES","0"
"2415",2415,"8/12/2020","MARTES","0"
"2416",2416,"8/13/2020","MIÉRCOLES","0"
"2417",2417,"8/14/2020","JUEVES","0"
"2418",2418,"8/15/2020","VIERNES","0"
"2419",2419,"8/16/2020","SÁBADO","0"
"2420",2420,"8/17/2020","DOMINGO","2"
"2421",2421,"8/18/2020","LUNES","0"
"2422",2422,"8/19/2020","MARTES","0"
"2423",2423,"8/20/2020","MIÉRCOLES","0"
"2424",2424,"8/21/2020","JUEVES","0"
"2425",2425,"8/22/2020","VIERNES","0"
"2426",2426,"8/23/2020","SÁBADO","0"
"2427",2427,"8/24/2020","DOMINGO","0"
"2428",2428,"8/25/2020","LUNES","0"
"2429",2429,"8/26/2020","MARTES","0"
"2430",2430,"8/27/2020","MIÉRCOLES","0"
"2431",2431,"8/28/2020","JUEVES","0"
"2432",2432,"8/29/2020","VIERNES","0"
"2433",2433,"8/30/2020","SÁBADO","0"
"2434",2434,"8/31/2020","DOMINGO","0"
"2435",2435,"9/1/2020","LUNES","0"
"2436",2436,"9/2/2020","MARTES","0"
"2437",2437,"9/3/2020","MIÉRCOLES","0"
"2438",2438,"9/4/2020","JUEVES","0"
"2439",2439,"9/5/2020","VIERNES","0"
"2440",2440,"9/6/2020","SÁBADO","0"
"2441",2441,"9/7/2020","DOMINGO","0"
"2442",2442,"9/8/2020","LUNES","0"
"2443",2443,"9/9/2020","MARTES","0"
"2444",2444,"9/10/2020","MIÉRCOLES","0"
"2445",2445,"9/11/2020","JUEVES","0"
"2446",2446,"9/12/2020","VIERNES","0"
"2447",2447,"9/13/2020","SÁBADO","0"
"2448",2448,"9/14/2020","DOMINGO","0"
"2449",2449,"9/15/2020","LUNES","0"
"2450",2450,"9/16/2020","MARTES","0"
"2451",2451,"9/17/2020","MIÉRCOLES","0"
"2452",2452,"9/18/2020","JUEVES","0"
"2453",2453,"9/19/2020","VIERNES","SVT"
"2454",2454,"9/20/2020","SÁBADO","0"
"2455",2455,"9/21/2020","DOMINGO","0"
"2456",2456,"9/22/2020","LUNES","0"
"2457",2457,"9/23/2020","MARTES","0"
"2458",2458,"9/24/2020","MIÉRCOLES","0"
"2459",2459,"9/25/2020","JUEVES","0"
"2460",2460,"9/26/2020","VIERNES","0"
"2461",2461,"9/27/2020","SÁBADO","0"
"2462",2462,"9/28/2020","DOMINGO","0"
"2463",2463,"9/29/2020","LUNES","0"
"2464",2464,"9/30/2020","MARTES","0"
"2465",2465,"10/1/2020","MIÉRCOLES","0"
"2466",2466,"10/2/2020","JUEVES","0"
"2467",2467,"10/3/2020","VIERNES","0"
"2468",2468,"10/4/2020","SÁBADO","0"
"2469",2469,"10/5/2020","DOMINGO","0"
"2470",2470,"10/6/2020","LUNES","0"
"2471",2471,"10/7/2020","MARTES","0"
"2472",2472,"10/8/2020","MIÉRCOLES","0"
"2473",2473,"10/9/2020","JUEVES","0"
"2474",2474,"10/10/2020","VIERNES","0"
"2475",2475,"10/11/2020","SÁBADO","0"
"2476",2476,"10/12/2020","DOMINGO","2"
"2477",2477,"10/13/2020","LUNES","0"
"2478",2478,"10/14/2020","MARTES","0"
"2479",2479,"10/15/2020","MIÉRCOLES","0"
"2480",2480,"10/16/2020","JUEVES","0"
"2481",2481,"10/17/2020","VIERNES","0"
"2482",2482,"10/18/2020","SÁBADO","0"
"2483",2483,"10/19/2020","DOMINGO","0"
"2484",2484,"10/20/2020","LUNES","0"
"2485",2485,"10/21/2020","MARTES","0"
"2486",2486,"10/22/2020","MIÉRCOLES","0"
"2487",2487,"10/23/2020","JUEVES","0"
"2488",2488,"10/24/2020","VIERNES","0"
"2489",2489,"10/25/2020","SÁBADO","0"
"2490",2490,"10/26/2020","DOMINGO","0"
"2491",2491,"10/27/2020","LUNES","0"
"2492",2492,"10/28/2020","MARTES","0"
"2493",2493,"10/29/2020","MIÉRCOLES","0"
"2494",2494,"10/30/2020","JUEVES","0"
"2495",2495,"10/31/2020","VIERNES","HWN"
"2496",2496,"11/1/2020","SÁBADO","0"
"2497",2497,"11/2/2020","DOMINGO","2"
"2498",2498,"11/3/2020","LUNES","0"
"2499",2499,"11/4/2020","MARTES","0"
"2500",2500,"11/5/2020","MIÉRCOLES","0"
"2501",2501,"11/6/2020","JUEVES","0"
"2502",2502,"11/7/2020","VIERNES","0"
"2503",2503,"11/8/2020","SÁBADO","0"
"2504",2504,"11/9/2020","DOMINGO","0"
"2505",2505,"11/10/2020","LUNES","0"
"2506",2506,"11/11/2020","MARTES","0"
"2507",2507,"11/12/2020","MIÉRCOLES","0"
"2508",2508,"11/13/2020","JUEVES","0"
"2509",2509,"11/14/2020","VIERNES","0"
"2510",2510,"11/15/2020","SÁBADO","0"
"2511",2511,"11/16/2020","DOMINGO","2"
"2512",2512,"11/17/2020","LUNES","0"
"2513",2513,"11/18/2020","MARTES","0"
"2514",2514,"11/19/2020","MIÉRCOLES","0"
"2515",2515,"11/20/2020","JUEVES","0"
"2516",2516,"11/21/2020","VIERNES","0"
"2517",2517,"11/22/2020","SÁBADO","0"
"2518",2518,"11/23/2020","DOMINGO","0"
"2519",2519,"11/24/2020","LUNES","0"
"2520",2520,"11/25/2020","MARTES","0"
"2521",2521,"11/26/2020","MIÉRCOLES","0"
"2522",2522,"11/27/2020","JUEVES","0"
"2523",2523,"11/28/2020","VIERNES","0"
"2524",2524,"11/29/2020","SÁBADO","0"
"2525",2525,"11/30/2020","DOMINGO","0"
"2526",2526,"12/1/2020","LUNES","ALB"
"2527",2527,"12/2/2020","MARTES","0"
"2528",2528,"12/3/2020","MIÉRCOLES","0"
"2529",2529,"12/4/2020","JUEVES","0"
"2530",2530,"12/5/2020","VIERNES","0"
"2531",2531,"12/6/2020","SÁBADO","0"
"2532",2532,"12/7/2020","DOMINGO","DVT"
"2533",2533,"12/8/2020","LUNES","2"
"2534",2534,"12/9/2020","MARTES","0"
"2535",2535,"12/10/2020","MIÉRCOLES","0"
"2536",2536,"12/11/2020","JUEVES","0"
"2537",2537,"12/12/2020","VIERNES","0"
"2538",2538,"12/13/2020","SÁBADO","0"
"2539",2539,"12/14/2020","DOMINGO","0"
"2540",2540,"12/15/2020","LUNES","0"
"2541",2541,"12/16/2020","MARTES","0"
"2542",2542,"12/17/2020","MIÉRCOLES","0"
"2543",2543,"12/18/2020","JUEVES","0"
"2544",2544,"12/19/2020","VIERNES","0"
"2545",2545,"12/20/2020","SÁBADO","0"
"2546",2546,"12/21/2020","DOMINGO","0"
"2547",2547,"12/22/2020","LUNES","0"
"2548",2548,"12/23/2020","MARTES","0"
"2549",2549,"12/24/2020","MIÉRCOLES","0"
"2550",2550,"12/25/2020","JUEVES","2"
"2551",2551,"12/26/2020","VIERNES","VAC"
"2552",2552,"12/27/2020","SÁBADO","VAC"
"2553",2553,"12/28/2020","DOMINGO","VAC"
"2554",2554,"12/29/2020","LUNES","VAC"
"2555",2555,"12/30/2020","MARTES","VAC"
"2556",2556,"12/31/2020","MIÉRCOLES","FDA"
